latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
21.79166,106.01054,345.94,0.56,0.69,2024-08-07,0516,SNPP,SNPP,n,2,289,8.83,D,0
21.7925,106.00636,348.26,0.56,0.69,2024-08-07,0516,SNPP,SNPP,n,2,289.19,6.38,D,0
21.92854,105.78017,334.01,0.57,0.69,2024-08-07,0516,SNPP,SNPP,n,2,287.09,3.87,D,0
20.14685,105.43513,349.56,0.49,0.65,2024-08-07,0656,SNPP,SNPP,n,2,289.57,6.33,D,0
21.73368,105.94907,333.85,0.55,0.68,2024-08-07,0656,SNPP,SNPP,n,2,290.65,2.81,D,0
21.01262,106.53638,305.16,0.51,0.66,2024-08-07,1744,SNPP,SNPP,n,2,289.02,3,N,2
21.01367,106.53476,308.26,0.51,0.66,2024-08-07,1744,SNPP,SNPP,n,2,289.1,3.58,N,0
20.53048,105.86582,306.51,0.56,0.69,2024-08-07,1744,SNPP,SNPP,n,2,287.59,2.02,N,2
20.40533,105.89724,305.55,0.55,0.68,2024-08-07,1744,SNPP,SNPP,n,2,287.75,1.93,N,2
21.01815,106.52687,305.57,0.62,0.71,2024-08-07,1925,SNPP,SNPP,n,2,287.17,2.5,N,2
21.54754,105.34338,330.84,0.49,0.49,2024-08-08,0637,SNPP,SNPP,n,2,293.82,2.36,D,0
21.78138,104.93666,340.52,0.47,0.48,2024-08-08,0637,SNPP,SNPP,n,2,293.35,5.44,D,0
21.0145,106.53855,311.88,0.63,0.54,2024-08-08,1906,SNPP,SNPP,n,2,289.43,4.06,N,2
20.40231,105.90159,307.97,0.59,0.53,2024-08-08,1906,SNPP,SNPP,n,2,290.75,1.36,N,2
20.39938,105.89999,308.41,0.59,0.53,2024-08-08,1906,SNPP,SNPP,n,2,290.93,0.91,N,2
20.58706,105.73946,329.89,0.43,0.38,2024-08-09,0618,SNPP,SNPP,n,2,265.99,3.04,D,0
20.78006,105.17831,337.89,0.41,0.37,2024-08-09,0618,SNPP,SNPP,n,2,269.21,6.88,D,0
21.56081,105.86906,322.69,0.45,0.39,2024-08-09,1847,SNPP,SNPP,n,2,292.65,3,N,2
21.25483,106.60024,320.5,0.49,0.4,2024-08-09,1847,SNPP,SNPP,n,2,290.19,5.04,N,0
21.212,105.93494,315.18,0.46,0.39,2024-08-09,1847,SNPP,SNPP,n,2,292.04,1.47,N,0
21.01879,106.53217,320.49,0.49,0.4,2024-08-09,1847,SNPP,SNPP,n,2,288.44,3.84,N,2
20.40406,105.89908,311.03,0.47,0.4,2024-08-09,1847,SNPP,SNPP,n,2,294.57,4.83,N,2
20.39967,105.90283,312.29,0.47,0.4,2024-08-09,1847,SNPP,SNPP,n,2,294.65,5.26,N,2
21.12855,105.42476,331.08,0.43,0.38,2024-08-10,0559,SNPP,SNPP,l,2,297.28,4.15,D,0
21.25526,105.48947,330.23,0.42,0.38,2024-08-10,0559,SNPP,SNPP,l,2,299.96,5.18,D,0
21.24914,106.17954,333.76,0.55,0.43,2024-08-16,0547,SNPP,SNPP,n,2,292.74,6.52,D,0
21.24633,106.14185,329.29,0.55,0.43,2024-08-16,0547,SNPP,SNPP,n,2,295.59,10.43,D,0
21.3433,105.34922,328.82,0.41,0.45,2024-08-16,0547,SNPP,SNPP,n,2,294.21,2.43,D,0
21.21353,105.93745,305.44,0.53,0.42,2024-08-16,1816,SNPP,SNPP,n,2,284.06,1.06,N,0
21.13371,105.8737,304.8,0.35,0.57,2024-08-17,1757,SNPP,SNPP,n,2,280.42,1.52,N,0
21.70468,105.45635,331.08,0.4,0.6,2024-08-18,0650,SNPP,SNPP,n,2,288.11,2.68,D,0
21.93192,105.75333,343.35,0.42,0.46,2024-08-19,0631,SNPP,SNPP,n,2,290.41,5.01,D,0
20.40361,106.14864,332.48,0.39,0.37,2024-08-20,0612,SNPP,SNPP,n,2,297.81,2.23,D,0
20.40306,106.14487,330.11,0.39,0.37,2024-08-20,0612,SNPP,SNPP,n,2,297.79,2.23,D,0
20.40696,106.1481,332.97,0.39,0.37,2024-08-20,0612,SNPP,SNPP,n,2,297.28,4.33,D,0
20.86168,106.57273,331.02,0.41,0.37,2024-08-20,0612,SNPP,SNPP,n,2,297.9,6.28,D,0
21.63893,104.89857,336.81,0.38,0.36,2024-08-20,0612,SNPP,SNPP,n,2,286.51,2.97,D,0
20.41822,106.16302,334.19,0.41,0.37,2024-08-26,0559,SNPP,SNPP,l,2,297.79,8.99,D,0
21.05538,105.84104,334.93,0.41,0.37,2024-08-26,0559,SNPP,SNPP,l,2,299.69,8.41,D,0
21.21324,105.93421,307.76,0.4,0.37,2024-08-26,1828,SNPP,SNPP,n,2,291.71,1.16,N,0
21.21267,105.93804,311.42,0.4,0.37,2024-08-26,1828,SNPP,SNPP,n,2,291.61,1.16,N,0
20.53207,105.8673,308.24,0.4,0.37,2024-08-26,1828,SNPP,SNPP,n,2,292.34,2.1,N,2
20.48161,105.88216,307.58,0.4,0.37,2024-08-26,1828,SNPP,SNPP,n,2,292.16,1.92,N,0
20.4536,105.88522,308.12,0.4,0.37,2024-08-26,1828,SNPP,SNPP,n,2,292.76,0.83,N,0
20.40823,105.90152,310.41,0.4,0.37,2024-08-26,1828,SNPP,SNPP,n,2,292.39,2.08,N,2
20.40487,105.90096,310.76,0.4,0.37,2024-08-26,1828,SNPP,SNPP,n,2,293.06,1.5,N,2
20.40151,105.90041,312.63,0.4,0.37,2024-08-26,1828,SNPP,SNPP,n,2,292.19,1.5,N,2
20.34833,105.9108,308.72,0.4,0.37,2024-08-26,1828,SNPP,SNPP,n,2,289.41,2.31,N,2
21.01987,106.53071,310.97,0.4,0.45,2024-08-27,1809,SNPP,SNPP,n,2,292.78,1.14,N,2
21.01575,106.53014,330.48,0.4,0.45,2024-08-27,1809,SNPP,SNPP,n,2,293.11,3.07,N,2
20.40827,105.9008,308.94,0.43,0.46,2024-08-27,1810,SNPP,SNPP,n,2,292.89,1.08,N,2
20.40402,105.90027,311.87,0.43,0.46,2024-08-27,1810,SNPP,SNPP,n,2,292.96,1.08,N,2
21.12841,106.77112,327.84,0.42,0.61,2024-08-28,0522,SNPP,SNPP,n,2,289.12,1.74,D,0
21.30784,106.53086,339.29,0.74,0.76,2024-08-28,0702,SNPP,SNPP,n,2,288.27,6.39,D,0
21.30371,106.52975,332.97,0.74,0.76,2024-08-28,0702,SNPP,SNPP,n,2,288.39,10.13,D,0
21.21251,105.93413,315.17,0.44,0.63,2024-08-28,1751,SNPP,SNPP,n,2,289.61,3.26,N,0
21.21285,105.93639,317.39,0.44,0.63,2024-08-28,1751,SNPP,SNPP,n,2,289.92,4.55,N,0
21.00901,106.53905,307.48,0.4,0.6,2024-08-28,1751,SNPP,SNPP,n,2,288.27,2.56,N,0
20.52871,105.86596,307.71,0.44,0.62,2024-08-28,1751,SNPP,SNPP,n,2,288.99,0.73,N,0
20.40299,105.89834,306.43,0.44,0.62,2024-08-28,1751,SNPP,SNPP,n,2,290.79,1.66,N,2
21.01948,106.53123,336.09,0.56,0.43,2024-08-30,0624,SNPP,SNPP,n,2,295.48,9.79,D,2
21.21424,105.9375,314.22,0.55,0.43,2024-08-30,1853,SNPP,SNPP,n,2,290.04,4.33,N,0
21.0195,106.53113,323.79,0.4,0.44,2024-08-30,1853,SNPP,SNPP,n,2,292.52,1.1,N,2
21.00927,106.5408,314.3,0.4,0.44,2024-08-30,1853,SNPP,SNPP,n,2,291.42,1.8,N,2
20.39953,105.90033,308.88,0.56,0.43,2024-08-30,1854,SNPP,SNPP,n,2,291.37,2.6,N,2
20.89939,105.85761,332.6,0.39,0.36,2024-08-31,0605,SNPP,SNPP,n,2,298.78,4.27,D,0
20.25366,106.03986,334.76,0.39,0.36,2024-08-31,0605,SNPP,SNPP,n,2,295.05,2.77,D,0
20.51717,105.90257,330.08,0.39,0.36,2024-08-31,0605,SNPP,SNPP,n,2,297.74,5.08,D,0
20.90384,105.86442,336.93,0.39,0.36,2024-08-31,0605,SNPP,SNPP,n,2,297.65,2.35,D,0
21.05351,106.51094,330.83,0.38,0.36,2024-08-31,0605,SNPP,SNPP,n,2,296.16,3.19,D,0
20.99306,105.98116,330.59,0.39,0.36,2024-08-31,0605,SNPP,SNPP,n,2,300.27,3.69,D,0
20.99249,105.97748,335.61,0.39,0.36,2024-08-31,0605,SNPP,SNPP,n,2,301.46,3.69,D,0
20.40635,105.89983,311.86,0.38,0.36,2024-08-31,1835,SNPP,SNPP,n,2,289.79,1.73,N,2
20.40304,105.89925,311.17,0.38,0.36,2024-08-31,1835,SNPP,SNPP,n,2,289.31,1.73,N,2
20.39915,105.90232,313.33,0.38,0.36,2024-08-31,1835,SNPP,SNPP,n,2,288.6,2.86,N,2
21.01946,106.53188,307.97,0.5,0.41,2024-09-01,1816,SNPP,SNPP,n,2,293.27,1.52,N,2
21.01571,106.53131,321.85,0.5,0.41,2024-09-01,1816,SNPP,SNPP,n,2,293.02,1.52,N,2
20.96321,106.75464,307.1,0.48,0.4,2024-09-01,1816,SNPP,SNPP,n,2,292.78,0.99,N,0
20.40656,105.90086,305.14,0.53,0.42,2024-09-01,1816,SNPP,SNPP,n,2,287.8,1.35,N,2
20.4027,105.90032,307.61,0.53,0.42,2024-09-01,1816,SNPP,SNPP,n,2,287.89,1,N,2
20.39884,105.89977,306.8,0.53,0.42,2024-09-01,1816,SNPP,SNPP,n,2,287.37,1,N,2
20.40078,105.9025,310.82,0.53,0.42,2024-09-01,1816,SNPP,SNPP,n,2,288.14,2.94,N,2
21.01854,106.53053,321.76,0.32,0.55,2024-09-02,1757,SNPP,SNPP,n,2,287.77,2.9,N,2
20.52949,105.86543,299.44,0.35,0.57,2024-09-02,1757,SNPP,SNPP,n,2,268.96,0.53,N,2
20.53024,105.86624,300.52,0.35,0.57,2024-09-02,1757,SNPP,SNPP,n,2,269.53,0.43,N,2
20.19242,105.65085,332.69,0.4,0.44,2024-09-04,0630,SNPP,SNPP,n,2,296.95,3.85,D,0
20.14985,105.0631,343.09,0.55,0.43,2024-09-04,0630,SNPP,SNPP,n,2,295.07,13.58,D,0
20.47664,105.71858,341.68,0.4,0.44,2024-09-04,0630,SNPP,SNPP,n,2,295.45,14.55,D,0
20.48075,105.71799,343.57,0.4,0.44,2024-09-04,0630,SNPP,SNPP,n,2,295.34,14.55,D,0
20.482,105.59158,344.34,0.4,0.44,2024-09-04,0630,SNPP,SNPP,n,2,296.88,9.17,D,0
20.53218,105.36251,330.51,0.39,0.44,2024-09-04,0630,SNPP,SNPP,n,2,296.02,2.14,D,0
21.29245,106.71059,341.7,0.47,0.48,2024-09-04,0630,SNPP,SNPP,n,2,296.1,13.19,D,0
21.29138,106.71274,343.7,0.48,0.48,2024-09-04,0631,SNPP,SNPP,n,2,296.68,10.43,D,0
21.32858,106.56516,340.37,0.47,0.47,2024-09-04,0631,SNPP,SNPP,n,2,294.62,4.51,D,0
21.334,105.8338,331.44,0.42,0.45,2024-09-04,0631,SNPP,SNPP,n,2,301.06,6.19,D,0
21.83961,106.05753,353.77,0.44,0.46,2024-09-04,0631,SNPP,SNPP,n,2,298.51,19.83,D,0
21.87856,105.9964,348.28,0.44,0.46,2024-09-04,0631,SNPP,SNPP,n,2,297.51,21.45,D,0
21.01794,106.53015,310.45,0.49,0.49,2024-09-04,1900,SNPP,SNPP,n,2,287.9,2.78,N,2
20.40199,105.90158,295.95,0.46,0.47,2024-09-04,1900,SNPP,SNPP,n,2,267.21,0.47,N,2
20.14424,105.58089,329.42,0.39,0.36,2024-09-05,0611,SNPP,SNPP,n,2,282.88,2.74,D,0
20.15766,105.08564,329.82,0.38,0.36,2024-09-05,0611,SNPP,SNPP,n,2,278.02,2.44,D,0
20.91312,105.45493,331.35,0.39,0.36,2024-09-05,0612,SNPP,SNPP,n,2,297.19,2.75,D,0
20.91519,105.19655,338.2,0.38,0.36,2024-09-05,0612,SNPP,SNPP,n,2,297.91,4.11,D,0
21.25237,106.79311,332.57,0.41,0.37,2024-09-05,0612,SNPP,SNPP,n,2,285.59,6.84,D,0
21.26018,106.72322,333.94,0.41,0.37,2024-09-05,0612,SNPP,SNPP,n,2,279.07,6.24,D,0
21.33264,105.83206,331.7,0.39,0.36,2024-09-05,0612,SNPP,SNPP,l,2,302.24,4.42,D,0
21.65545,106.00063,338.91,0.4,0.37,2024-09-05,0612,SNPP,SNPP,n,2,298.87,3.87,D,0
21.74911,106.1148,334.28,0.4,0.37,2024-09-05,0612,SNPP,SNPP,n,2,298.55,3.82,D,0
21.76085,105.56781,334.4,0.39,0.36,2024-09-05,0612,SNPP,SNPP,n,2,299.11,3.82,D,0
21.19562,105.77451,329.47,0.48,0.4,2024-09-06,0553,SNPP,SNPP,n,2,295.89,4.54,D,0
21.26961,105.48592,329.18,0.5,0.41,2024-09-06,0553,SNPP,SNPP,l,2,299.25,3.61,D,0
21.33138,105.35173,330.37,0.5,0.41,2024-09-06,0553,SNPP,SNPP,n,2,294.94,3.92,D,0
20.53079,105.86337,300.56,0.44,0.63,2024-09-13,1750,SNPP,SNPP,n,2,286.83,1.53,N,2
21.00214,105.77564,298.51,0.35,0.57,2024-09-14,1912,SNPP,SNPP,n,2,275.02,0.52,N,0
20.24136,105.66135,343.4,0.49,0.4,2024-09-15,0624,SNPP,SNPP,n,2,294.14,9.64,D,0
20.76259,105.44731,333.84,0.48,0.4,2024-09-15,0624,SNPP,SNPP,n,2,295.84,5.09,D,0
21.01713,106.53136,308.34,0.39,0.44,2024-09-15,1853,SNPP,SNPP,n,2,292.09,4.32,N,2
21.01961,106.53245,337.42,0.38,0.36,2024-09-16,0605,SNPP,SNPP,n,2,298.94,5.26,D,0
21.25024,106.18237,334.07,0.38,0.36,2024-09-16,0605,SNPP,SNPP,n,2,300.07,5.03,D,0
21.66162,105.7753,330.73,0.39,0.36,2024-09-16,0605,SNPP,SNPP,n,2,289.12,2.04,D,0
20.52945,105.86713,306.95,0.38,0.36,2024-09-16,1834,SNPP,SNPP,n,2,289.09,1.91,N,2
20.39891,105.90112,304.88,0.38,0.36,2024-09-16,1834,SNPP,SNPP,n,2,289.6,1.84,N,2
21.01825,106.53014,316.03,0.32,0.55,2024-09-18,1756,SNPP,SNPP,n,2,292.95,1.54,N,2
20.39979,105.9022,306.27,0.35,0.57,2024-09-18,1757,SNPP,SNPP,n,2,291.98,0.85,N,2
20.53057,105.86479,305.89,0.35,0.57,2024-09-18,1757,SNPP,SNPP,n,2,291.69,1.16,N,2
21.63459,106.11349,339.02,0.43,0.46,2024-09-20,0630,SNPP,SNPP,n,2,291.74,4.3,D,0
21.90036,106.77212,347.08,0.48,0.48,2024-09-20,0630,SNPP,SNPP,n,2,291.08,10.23,D,0
20.40644,105.90136,318.08,0.4,0.37,2024-09-27,1828,SNPP,SNPP,n,2,294.73,2.37,N,2
20.24591,106.04261,306.97,0.4,0.37,2024-09-27,1828,SNPP,SNPP,n,2,294.53,0.73,N,0
20.39912,105.90406,314.32,0.4,0.37,2024-09-27,1828,SNPP,SNPP,n,2,294.32,1.81,N,0
21.10223,106.39967,309.71,0.39,0.36,2024-09-27,1828,SNPP,SNPP,n,2,292.48,0.87,N,0
21.03922,106.58936,308.38,0.39,0.36,2024-09-27,1828,SNPP,SNPP,n,2,293.84,1.55,N,2
21.01768,106.52798,328.06,0.39,0.36,2024-09-27,1828,SNPP,SNPP,n,2,293.8,1.76,N,2
21.01434,106.5274,309.98,0.39,0.36,2024-09-27,1828,SNPP,SNPP,n,2,292.41,0.55,N,0
20.45448,105.88493,308.12,0.4,0.37,2024-09-27,1828,SNPP,SNPP,n,2,294.06,1.42,N,0
21.01972,106.52849,333.86,0.45,0.47,2024-09-28,0540,SNPP,SNPP,n,2,293.7,3.71,D,2
21.21431,105.93816,309.66,0.45,0.47,2024-09-28,1809,SNPP,SNPP,n,2,289.33,2.12,N,0
20.39837,105.90305,309.81,0.44,0.46,2024-09-28,1809,SNPP,SNPP,n,2,290.19,3.28,N,0
21.44663,106.45787,333.76,0.54,0.42,2024-10-01,0623,SNPP,SNPP,n,2,293.14,6.99,D,0
20.24153,106.02233,332.51,0.39,0.36,2024-10-02,0604,SNPP,SNPP,n,2,301.21,3.62,D,0
21.09608,106.00674,332.61,0.39,0.36,2024-10-02,0604,SNPP,SNPP,n,2,298.22,2.2,D,0
21.56781,106.49348,302.31,0.38,0.36,2024-10-02,1833,SNPP,SNPP,n,2,289.93,0.64,N,0
21.23444,106.7356,299.18,0.39,0.36,2024-10-02,1834,SNPP,SNPP,n,2,287.69,0.23,N,0
21.01545,106.53633,308.78,0.39,0.36,2024-10-02,1834,SNPP,SNPP,n,2,292.02,1.41,N,2
20.52936,105.86559,303.28,0.38,0.36,2024-10-02,1834,SNPP,SNPP,n,2,290.85,0.51,N,2
20.45483,105.88678,305.02,0.38,0.36,2024-10-02,1834,SNPP,SNPP,n,2,291.98,0.78,N,0
20.40837,105.90116,309.4,0.38,0.36,2024-10-02,1834,SNPP,SNPP,n,2,291.76,1.51,N,2
20.39787,105.90307,310.76,0.38,0.36,2024-10-02,1834,SNPP,SNPP,n,2,291.46,0.96,N,2
20.34269,105.91213,302.99,0.38,0.36,2024-10-02,1834,SNPP,SNPP,n,2,290.63,0.29,N,0
21.19085,105.769,327.27,0.4,0.44,2024-10-03,0546,SNPP,SNPP,l,2,298.58,2.8,D,0
21.84108,105.20686,301.55,0.41,0.45,2024-10-03,1815,SNPP,SNPP,n,2,290.68,0.35,N,0
21.45287,106.74323,307.02,0.5,0.41,2024-10-03,1815,SNPP,SNPP,n,2,287.72,1.36,N,0
21.10122,106.40781,305.2,0.52,0.41,2024-10-03,1815,SNPP,SNPP,n,2,290.7,0.44,N,0
21.01961,106.56446,322.89,0.51,0.41,2024-10-03,1815,SNPP,SNPP,n,2,291.94,2.18,N,0
21.01529,106.53876,304.1,0.51,0.41,2024-10-03,1815,SNPP,SNPP,n,2,292.66,1.08,N,2
20.53012,105.86699,303.34,0.55,0.42,2024-10-03,1815,SNPP,SNPP,n,2,291.56,0.81,N,2
20.45201,105.88616,302.77,0.54,0.42,2024-10-03,1815,SNPP,SNPP,n,2,291.14,0.81,N,0
20.40636,105.90053,308.98,0.54,0.42,2024-10-03,1815,SNPP,SNPP,n,2,291.99,1.79,N,2
20.39789,105.90459,302.43,0.54,0.42,2024-10-03,1815,SNPP,SNPP,n,2,290.83,1.16,N,2
20.39829,105.9034,304.49,0.54,0.42,2024-10-03,1815,SNPP,SNPP,n,2,291.76,0.93,N,2
21.20478,106.54061,342.7,0.35,0.57,2024-10-04,0527,SNPP,SNPP,n,2,294.99,2.84,D,0
21.45511,106.74581,333.41,0.34,0.56,2024-10-04,0527,SNPP,SNPP,n,2,294.41,2.58,D,0
21.5745,106.10406,331.74,0.37,0.58,2024-10-04,0527,SNPP,SNPP,n,2,290.77,2.4,D,0
21.5729,106.10533,327.13,0.37,0.58,2024-10-04,0527,SNPP,SNPP,n,2,290.98,3.53,D,0
21.86868,106.13265,349.72,0.36,0.58,2024-10-04,0527,SNPP,SNPP,n,2,293.94,3.85,D,0
21.2144,105.93392,305.09,0.36,0.58,2024-10-04,1756,SNPP,SNPP,n,2,289.35,1.45,N,0
21.21404,105.93749,316.05,0.36,0.58,2024-10-04,1756,SNPP,SNPP,n,2,289.56,1.17,N,0
21.01675,106.52784,305.01,0.33,0.55,2024-10-04,1756,SNPP,SNPP,n,2,291.01,1.3,N,2
21.01641,106.53109,313.65,0.33,0.55,2024-10-04,1756,SNPP,SNPP,n,2,290.96,1.3,N,2
21.01608,106.53434,304.9,0.33,0.55,2024-10-04,1756,SNPP,SNPP,n,2,291.56,1.34,N,0
20.96382,106.75655,303.36,0.32,0.55,2024-10-04,1756,SNPP,SNPP,n,2,291.24,0.89,N,0
20.53194,105.86774,301.62,0.36,0.57,2024-10-04,1756,SNPP,SNPP,n,2,289.33,0.43,N,2
20.52935,105.86487,307.82,0.36,0.57,2024-10-04,1756,SNPP,SNPP,n,2,290.61,0.97,N,2
20.40705,105.89984,312.75,0.36,0.57,2024-10-04,1756,SNPP,SNPP,n,2,290.78,1.21,N,2
20.40866,105.90027,309.21,0.36,0.57,2024-10-04,1756,SNPP,SNPP,n,2,290.51,1.09,N,2
20.39765,105.90258,303.14,0.36,0.57,2024-10-04,1756,SNPP,SNPP,n,2,290.37,0.49,N,2
20.1459,105.87263,301.24,0.36,0.57,2024-10-04,1756,SNPP,SNPP,n,2,289.17,0.43,N,0
21.62473,106.05487,328.77,0.73,0.76,2024-10-05,0508,SNPP,SNPP,n,2,290.38,8.96,D,0
21.62185,106.05357,340.81,0.73,0.76,2024-10-05,0508,SNPP,SNPP,n,2,290.83,8.99,D,0
21.94822,105.55643,339.57,0.77,0.77,2024-10-05,0508,SNPP,SNPP,n,2,290.07,8.4,D,0
20.1604,105.08474,341.28,0.35,0.57,2024-10-05,0648,SNPP,SNPP,n,2,294.31,3.56,D,0
20.38632,106.0324,337.36,0.41,0.61,2024-10-05,0648,SNPP,SNPP,n,2,295.52,2.54,D,0
20.75687,105.49296,339.2,0.38,0.59,2024-10-05,0648,SNPP,SNPP,n,2,295.41,2.97,D,0
21.26913,105.21438,339.16,0.37,0.58,2024-10-05,0648,SNPP,SNPP,n,2,295.62,2.27,D,0
21.56798,106.2094,338.15,0.43,0.62,2024-10-05,0649,SNPP,SNPP,n,2,294.15,5.07,D,0
21.56759,106.20512,345.26,0.43,0.62,2024-10-05,0649,SNPP,SNPP,n,2,294.59,5.07,D,0
21.65885,105.98379,339.91,0.42,0.61,2024-10-05,0649,SNPP,SNPP,n,2,293.74,5.13,D,0
21.80549,106.05853,338.13,0.43,0.62,2024-10-05,0649,SNPP,SNPP,n,2,294.85,3.13,D,0
21.81133,106.05916,327.53,0.43,0.62,2024-10-05,0649,SNPP,SNPP,n,2,294.11,3.13,D,0
21.80701,106.05914,341.56,0.43,0.62,2024-10-05,0649,SNPP,SNPP,n,2,294.26,5.36,D,0
21.89659,106.08945,345.29,0.43,0.62,2024-10-05,0649,SNPP,SNPP,n,2,294.68,7.77,D,0
21.93552,106.38926,341.84,0.45,0.63,2024-10-05,0649,SNPP,SNPP,n,2,295.24,3.24,D,0
21.85331,105.3884,367,0.39,0.59,2024-10-05,0649,SNPP,SNPP,h,2,294.65,6.44,D,0
21.85321,105.38926,367,0.39,0.59,2024-10-05,0649,SNPP,SNPP,h,2,294.62,7.16,D,0
21.01667,106.53035,303.72,0.67,0.74,2024-10-05,1737,SNPP,SNPP,n,2,290.09,2.08,N,2
21.01265,106.49111,307.45,0.67,0.74,2024-10-05,1737,SNPP,SNPP,n,2,289.51,2.69,N,0
21.01216,106.49773,305.18,0.67,0.74,2024-10-05,1737,SNPP,SNPP,n,2,289.01,1.54,N,0
21.01635,106.53055,304.06,0.67,0.73,2024-10-05,1737,SNPP,SNPP,n,2,290.3,2.59,N,2
21.01256,106.49139,308.23,0.67,0.74,2024-10-05,1737,SNPP,SNPP,n,2,289.39,1.47,N,0
21.01203,106.49792,304.73,0.67,0.74,2024-10-05,1737,SNPP,SNPP,n,2,288.87,1.47,N,0
20.53183,105.86298,301.64,0.73,0.76,2024-10-05,1737,SNPP,SNPP,n,2,288.65,1.22,N,0
20.52845,105.86564,300.96,0.73,0.76,2024-10-05,1737,SNPP,SNPP,n,2,288.51,0.71,N,0
21.01662,106.52863,304.46,0.47,0.64,2024-10-05,1917,SNPP,SNPP,n,2,291.5,1.61,N,2
21.00082,105.7766,312.75,0.43,0.62,2024-10-05,1917,SNPP,SNPP,n,2,289.48,0.58,N,0
20.48047,105.71843,358.09,0.39,0.44,2024-10-06,0629,SNPP,SNPP,n,2,297.34,8.67,D,0
20.49231,105.64814,338.24,0.39,0.44,2024-10-06,0629,SNPP,SNPP,n,2,297.14,3.18,D,0
20.84154,105.26801,335.65,0.56,0.43,2024-10-06,0629,SNPP,SNPP,n,2,298.63,7.88,D,0
21.01887,106.52944,338.84,0.44,0.46,2024-10-06,0629,SNPP,SNPP,n,2,302.98,4.09,D,2
21.57944,105.63823,331.1,0.4,0.44,2024-10-06,0630,SNPP,SNPP,n,2,298.92,1,D,0
21.66062,104.88725,334.33,0.54,0.42,2024-10-06,0630,SNPP,SNPP,n,2,299.45,5.43,D,0
21.82213,106.12139,344.17,0.43,0.46,2024-10-06,0630,SNPP,SNPP,n,2,297.73,7.76,D,0
21.83244,105.51952,330.81,0.39,0.44,2024-10-06,0630,SNPP,SNPP,n,2,297.79,4.05,D,0
21.83195,105.51542,346.99,0.39,0.44,2024-10-06,0630,SNPP,SNPP,n,2,297.69,5.22,D,0
21.91755,106.20895,332.04,0.43,0.46,2024-10-06,0630,SNPP,SNPP,n,2,297.85,2.2,D,0
20.77723,106.72937,304.62,0.5,0.49,2024-10-06,1859,SNPP,SNPP,n,2,290.36,1.14,N,0
20.12346,105.07988,342.08,0.38,0.36,2024-10-07,0610,SNPP,SNPP,n,2,296.11,20.29,D,0
20.39926,105.90232,331.94,0.39,0.36,2024-10-07,0610,SNPP,SNPP,n,2,300.15,4.55,D,2
20.79068,105.48788,334.24,0.38,0.36,2024-10-07,0610,SNPP,SNPP,n,2,300.37,12.41,D,0
20.79399,105.48733,336.54,0.38,0.36,2024-10-07,0610,SNPP,SNPP,n,2,299.2,12.41,D,0
20.93272,106.33516,335.93,0.39,0.37,2024-10-07,0610,SNPP,SNPP,n,2,300.72,2.41,D,0
21.19415,106.1376,334.35,0.39,0.36,2024-10-07,0611,SNPP,SNPP,n,2,301.39,2.94,D,0
21.19322,106.06058,340.78,0.39,0.36,2024-10-07,0611,SNPP,SNPP,n,2,302.75,3.6,D,0
21.43175,106.3824,331.24,0.4,0.37,2024-10-07,0611,SNPP,SNPP,n,2,301.66,2.53,D,0
21.42712,105.79419,330.32,0.39,0.36,2024-10-07,0611,SNPP,SNPP,n,2,300.03,1.77,D,0
21.4511,104.99956,333.07,0.38,0.36,2024-10-07,0611,SNPP,SNPP,n,2,299.85,2.68,D,0
21.66263,105.97449,331.64,0.39,0.36,2024-10-07,0611,SNPP,SNPP,n,2,299.15,1.89,D,0
21.71043,106.21146,331.9,0.4,0.37,2024-10-07,0611,SNPP,SNPP,n,2,299.72,2.53,D,0
21.59991,104.99993,330.55,0.38,0.36,2024-10-07,0611,SNPP,SNPP,n,2,299.82,1.8,D,0
21.2132,105.93772,313.58,0.4,0.37,2024-10-07,1840,SNPP,SNPP,n,2,293.54,0.72,N,0
21.0826,106.3866,309.3,0.41,0.37,2024-10-07,1840,SNPP,SNPP,n,2,292.71,0.75,N,0
21.01657,106.52921,329.12,0.41,0.37,2024-10-07,1840,SNPP,SNPP,n,2,295.05,3.71,N,2
21.01524,106.53711,306.13,0.41,0.37,2024-10-07,1840,SNPP,SNPP,n,2,294.79,1.58,N,2
21.01458,106.54107,306.25,0.41,0.37,2024-10-07,1840,SNPP,SNPP,n,2,294.29,0.9,N,0
20.91018,106.69759,305.88,0.42,0.38,2024-10-07,1840,SNPP,SNPP,n,2,293.16,1.62,N,0
20.40714,105.90128,314.64,0.4,0.37,2024-10-07,1840,SNPP,SNPP,n,2,294.1,1.64,N,2
20.39976,105.90385,318.21,0.4,0.37,2024-10-07,1840,SNPP,SNPP,n,2,294.59,2.63,N,0
20.12446,105.52814,341.54,0.53,0.42,2024-10-08,0551,SNPP,SNPP,n,2,298.72,10.77,D,0
20.66612,105.47542,332.78,0.52,0.42,2024-10-08,0552,SNPP,SNPP,n,2,296.93,5.54,D,0
20.66523,105.47044,332.36,0.52,0.42,2024-10-08,0552,SNPP,SNPP,n,2,296.84,5.54,D,0
21.22366,104.97157,327.47,0.54,0.42,2024-10-08,0552,SNPP,SNPP,n,2,296.07,4.38,D,0
