Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Temperature,Relative Humidity,Precipitation,Clouds,Pressure,UV Index,Wind Speed,Wind Direction,Solar Radiation
2024-06-15 20:00:00,2024-06-15T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,182,1210.0,25.5,1.1,203.6,133.5,32.0,32.7,79,0.0,45,1000,0.0,1.6,118,0
2024-06-15 21:00:00,2024-06-15T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,190,1361.0,38.0,13.8,177.1,121.4,18.0,32.4,81,0.0,66,1001,0.0,1.6,122,0
2024-06-15 22:00:00,2024-06-15T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,182,2379.9,34.6,4.4,97.6,90.0,11.0,32.0,84,0.0,87,1002,0.0,2.0,116,0
2024-06-15 23:00:00,2024-06-15T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,182,2287.8,38.9,29.3,131.3,100.1,11.0,31.7,85,0.0,70,1001,0.0,1.6,116,0
2024-06-16 00:00:00,2024-06-15T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,187,2472.3,37.4,15.3,118.7,112.3,11.0,31.4,85,1.25,54,1001,0.0,2.0,122,0
2024-06-16 01:00:00,2024-06-15T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,182,2587.9,38.4,4.0,106.1,94.1,11.0,31.1,86,2.5,37,1001,0.0,2.0,118,0
2024-06-16 02:00:00,2024-06-15T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,175,2328.0,45.5,24.7,109.0,79.9,11.0,30.7,87,0.0,58,1001,0.0,1.6,104,0
2024-06-16 03:00:00,2024-06-15T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,627.0,23.7,18.1,146.1,106.2,21.0,30.4,88,0.0,79,1001,0.0,1.2,96,0
2024-06-16 04:00:00,2024-06-15T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,167,1743.0,35.8,15.2,69.1,57.7,11.0,30.0,89,0.0,100,1001,0.0,1.2,104,0
2024-06-16 05:00:00,2024-06-15T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,1417.5,36.6,18.1,58.2,42.5,21.0,30.1,90,0.25,95,1001,0.0,0.33,40,0
2024-06-16 06:00:00,2024-06-15T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,1867.1,48.3,26.5,38.0,28.3,17.7,30.3,91,0.0,91,1002,0.6,0.66,12,72
2024-06-16 07:00:00,2024-06-16T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,2306.4,40.1,17.6,44.7,31.4,21.0,30.4,92,0.0,87,1002,0.8,1.0,140,112
2024-06-16 08:00:00,2024-06-16T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,117,202.0,37.0,1.1,104.0,46.5,47.0,31.2,87,0.0,83,1002,1.3,1.33,155,237
2024-06-16 09:00:00,2024-06-16T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,101,698.0,22.3,18.7,44.0,29.3,21.0,32.0,82,0.0,79,1003,2.0,1.66,165,381
2024-06-16 10:00:00,2024-06-16T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,443.8,30.7,13.8,31.1,20.2,42.0,32.8,77,0.0,75,1003,2.9,2.0,180,524
2024-06-16 11:00:00,2024-06-16T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,446.4,22.9,15.4,30.8,21.2,42.0,34.0,70,0.0,75,1002,3.6,1.66,210,584
2024-06-16 12:00:00,2024-06-16T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,516.1,20.9,26.5,26.3,19.2,42.0,35.2,64,0.0,75,1001,3.7,1.33,240,605
2024-06-16 13:00:00,2024-06-16T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,413.6,18.1,17.7,27.3,20.2,42.0,36.4,58,0.0,75,1000,3.5,1.0,270,585
2024-06-16 14:00:00,2024-06-16T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,151.0,13.5,4.4,24.3,24.3,11.0,36.8,57,0.25,75,1000,2.8,0.66,255,524
2024-06-16 15:00:00,2024-06-16T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,472.0,37.0,26.5,42.0,28.3,103.3,37.2,57,1.0,75,999,2.0,0.33,240,427
2024-06-16 16:00:00,2024-06-16T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,442.2,27.5,26.5,25.1,18.2,134.0,37.6,56,3.0,75,998,1.3,1.6,225,293
2024-06-16 17:00:00,2024-06-16T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,484.4,27.4,13.9,38.9,28.3,42.0,34.3,64,3.5,83,999,0.8,0.66,210,121
2024-06-16 18:00:00,2024-06-16T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,989.5,29.6,13.8,39.0,27.3,42.0,31.1,74,5.75,91,1000,0.6,1.33,195,41
2024-06-16 19:00:00,2024-06-16T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,758.3,22.6,26.6,18.8,18.2,137.0,27.8,85,10.5,100,1001,0.0,2.0,180,0
2024-06-16 20:00:00,2024-06-16T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,1479.0,24.4,13.8,29.9,25.3,58.0,27.7,87,9.5,100,1001,0.0,2.0,165,0
2024-06-16 21:00:00,2024-06-16T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,793.9,24.7,10.3,40.7,30.3,58.0,27.7,89,5.5,100,1002,0.0,2.0,155,0
2024-06-16 22:00:00,2024-06-16T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,442.7,29.0,13.8,69.7,51.6,58.0,27.6,91,4.0,100,1002,0.0,2.0,140,0
2024-06-16 23:00:00,2024-06-16T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,2239.3,27.5,26.7,13.4,9.1,54.7,27.5,93,2.75,87,1002,0.0,1.33,152,0
2024-06-17 00:00:00,2024-06-16T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,1212.1,28.1,28.0,21.9,21.2,51.3,27.5,95,0.75,75,1002,0.0,0.66,154,0
2024-06-17 01:00:00,2024-06-16T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,1198.3,21.1,26.6,17.0,13.1,48.0,27.4,97,0.75,62,1002,0.0,3.2,156,0
2024-06-17 02:00:00,2024-06-16T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,1251.6,24.0,26.6,18.1,13.1,47.0,27.5,95,1.0,75,1001,0.0,2.4,158,0
2024-06-17 03:00:00,2024-06-16T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,601.1,37.0,25.8,40.1,31.4,46.0,27.5,94,1.0,87,1001,0.0,2.0,162,0
2024-06-17 04:00:00,2024-06-16T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,302.5,45.0,25.3,40.7,25.3,45.0,27.6,92,0.5,100,1000,0.0,1.2,168,0
2024-06-17 05:00:00,2024-06-16T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,1631.9,45.9,26.6,32.6,23.3,49.3,27.9,93,0.0,95,1001,0.0,0.33,152,0
2024-06-17 06:00:00,2024-06-16T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,1419.9,43.3,26.6,32.7,25.3,53.7,28.3,94,0.0,91,1001,0.6,0.66,148,72
2024-06-17 07:00:00,2024-06-17T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,1674.7,29.9,28.8,48.1,33.4,58.0,28.6,96,0.0,87,1001,0.8,1.0,140,113
2024-06-17 08:00:00,2024-06-17T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,2683.3,22.9,26.4,42.1,30.3,42.3,30.1,85,0.0,75,1001,1.3,0.66,145,317
2024-06-17 09:00:00,2024-06-17T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,1895.3,24.9,21.5,45.4,34.4,11.0,31.5,76,0.0,62,1001,2.0,0.33,155,559
2024-06-17 10:00:00,2024-06-17T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,711.4,28.5,15.3,34.0,28.3,11.0,33.0,67,0.0,50,1001,2.9,0.4,160,764
2024-06-17 11:00:00,2024-06-17T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,1067.8,24.4,15.1,45.3,28.3,11.0,34.2,63,0.0,41,1001,3.5,0.33,165,892
2024-06-17 12:00:00,2024-06-17T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,601.0,23.0,17.6,50.3,24.3,21.0,35.3,58,0.0,33,1000,3.7,0.66,175,946
2024-06-17 13:00:00,2024-06-17T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,421.3,28.1,26.5,14.4,14.2,128.0,36.5,54,0.0,25,1000,3.5,1.0,180,926
2024-06-17 14:00:00,2024-06-17T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,373.1,26.6,26.4,15.1,12.1,123.3,36.8,54,0.0,20,999,2.8,1.0,180,831
2024-06-17 15:00:00,2024-06-17T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,356.3,25.0,26.7,13.8,10.1,118.7,37.1,54,0.0,16,999,2.0,1.0,180,681
2024-06-17 16:00:00,2024-06-17T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,113.8,7.0,192.0,29.1,22.3,114.0,37.4,54,0.0,12,998,1.3,1.0,180,491
2024-06-17 17:00:00,2024-06-17T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,639.5,28.5,26.6,26.0,12.1,79.7,36.6,58,0.0,16,998,0.8,0.66,180,280
2024-06-17 18:00:00,2024-06-17T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,700.9,31.0,26.5,19.1,13.1,45.3,35.8,62,0.0,20,998,0.6,0.33,180,80
2024-06-17 19:00:00,2024-06-17T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,1089.3,26.6,4.0,26.3,23.3,11.0,35.0,66,0.75,25,998,0.0,2.8,180,0
2024-06-17 20:00:00,2024-06-17T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,1904.1,36.0,26.5,36.8,27.3,4.0,32.3,74,1.5,50,1000,0.0,1.0,180,0
2024-06-17 21:00:00,2024-06-17T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,998.9,18.6,19.1,31.9,31.4,20.7,29.7,82,3.25,75,1001,0.0,2.0,180,0
2024-06-17 22:00:00,2024-06-17T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,1464.2,13.8,46.0,17.0,9.1,11.0,27.0,92,4.5,100,1002,0.0,3.0,180,0
2024-06-17 23:00:00,2024-06-17T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,791.0,44.0,26.6,60.5,25.3,4.0,26.9,93,3.0,100,1002,0.0,2.66,180,0
2024-06-18 00:00:00,2024-06-17T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,1857.5,15.7,26.7,18.2,10.1,4.0,26.7,94,0.75,100,1001,0.0,2.33,180,0
2024-06-18 01:00:00,2024-06-17T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,2165.0,18.9,26.7,13.6,10.1,4.0,26.6,94,1.0,100,1000,0.0,2.0,180,0
2024-06-18 02:00:00,2024-06-17T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,1988.1,25.4,26.4,13.4,10.1,4.0,26.9,94,0.5,100,1000,0.0,1.66,150,0
2024-06-18 03:00:00,2024-06-17T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,1382.8,35.8,27.3,14.0,11.1,4.0,27.2,93,0.0,100,1000,0.0,1.33,120,0
2024-06-18 04:00:00,2024-06-17T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,1230.4,34.8,14.8,12.4,12.1,7.5,27.5,93,0.0,100,1000,0.0,1.0,90,0
2024-06-18 05:00:00,2024-06-17T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,1919.3,26.5,18.7,16.1,15.2,6.3,27.8,91,0.25,100,1000,0.0,0.66,100,0
2024-06-18 06:00:00,2024-06-17T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,316.0,47.5,26.6,45.5,20.2,4.0,28.2,90,0.0,100,1001,0.6,0.33,105,48
2024-06-18 07:00:00,2024-06-18T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,2231.6,30.9,26.6,29.2,23.3,4.0,28.5,88,0.0,100,1001,0.8,1.2,115,82
2024-06-18 08:00:00,2024-06-18T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,2470.0,26.1,26.6,34.1,26.3,4.0,29.4,87,0.0,75,1001,1.3,0.33,125,318
2024-06-18 09:00:00,2024-06-18T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,2378.0,30.1,26.8,33.4,22.3,4.0,30.4,85,0.5,50,1001,2.0,0.66,130,624
2024-06-18 10:00:00,2024-06-18T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,1129.0,33.7,26.5,33.1,25.3,4.0,31.3,84,0.0,25,1001,2.9,1.0,140,825
2024-06-18 11:00:00,2024-06-18T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,1109.6,27.6,26.6,34.7,24.3,4.0,32.6,76,0.0,25,1000,3.5,1.66,170,919
2024-06-18 12:00:00,2024-06-18T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,1155.0,40.0,26.5,34.0,33.4,4.0,33.8,70,0.0,25,1000,3.7,2.33,200,950
2024-06-18 13:00:00,2024-06-18T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,500.7,24.4,26.6,22.0,19.2,4.0,35.1,64,0.0,25,999,3.5,3.0,230,918
2024-06-18 14:00:00,2024-06-18T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,441.3,25.0,26.5,16.8,16.2,4.0,35.3,62,0.0,25,999,2.8,2.33,215,824
2024-06-18 15:00:00,2024-06-18T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,381.3,24.4,26.6,14.4,10.1,4.0,35.4,60,0.0,25,998,2.0,1.66,195,677
2024-06-18 16:00:00,2024-06-18T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,450.0,23.3,26.5,26.6,17.2,4.0,35.6,58,0.0,25,998,1.3,1.0,180,489
2024-06-18 17:00:00,2024-06-18T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,751.0,28.2,26.6,38.8,30.3,4.0,35.0,61,0.5,25,998,1.0,0.66,146,280
2024-06-18 18:00:00,2024-06-18T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,725.7,27.7,26.5,19.8,14.2,4.0,34.4,64,0.0,25,998,0.7,0.33,158,81
2024-06-18 19:00:00,2024-06-18T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,1353.0,38.0,26.7,32.1,22.3,4.0,33.8,67,0.25,25,999,0.0,1.6,152,0
2024-06-18 20:00:00,2024-06-18T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,2380.8,43.4,17.6,38.1,28.3,7.5,33.3,69,0.5,25,999,0.0,1.6,142,0
2024-06-18 21:00:00,2024-06-18T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,2427.0,39.7,26.7,43.9,31.4,4.0,32.7,72,0.0,25,1000,0.0,2.0,154,0
2024-06-18 22:00:00,2024-06-18T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,1837.6,34.5,15.3,46.6,36.4,7.5,32.2,74,0.0,25,1000,0.0,2.4,152,0
2024-06-18 23:00:00,2024-06-18T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,1876.4,34.9,18.4,66.9,43.5,11.0,31.8,78,0.0,45,1000,0.0,2.4,156,0
2024-06-19 00:00:00,2024-06-18T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,111,2045.6,34.8,15.0,46.1,41.5,7.5,31.3,82,0.0,66,1000,0.0,2.4,158,0
2024-06-19 01:00:00,2024-06-18T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,147,280.0,24.0,15.3,92.1,68.8,7.5,30.9,86,0.5,87,1000,0.0,2.0,156,0
2024-06-19 02:00:00,2024-06-18T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,2389.1,40.1,26.6,32.0,24.3,4.0,30.7,87,0.5,87,1000,0.0,2.0,156,0
2024-06-19 03:00:00,2024-06-18T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,1852.4,38.0,18.7,31.4,20.2,12.5,30.5,87,0.0,87,999,0.0,2.0,170,0
2024-06-19 04:00:00,2024-06-18T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,2065.0,41.7,26.7,22.0,14.2,4.0,30.3,88,0.0,87,999,0.0,1.6,178,0
2024-06-19 05:00:00,2024-06-18T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,1876.1,42.3,25.9,127.4,92.0,4.0,30.3,88,0.0,87,999,0.0,0.33,142,0
2024-06-19 06:00:00,2024-06-18T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,2497.2,51.2,27.4,17.0,15.2,4.0,30.4,89,0.0,87,1000,0.7,0.66,108,80
2024-06-19 07:00:00,2024-06-19T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,525.5,48.5,27.8,81.8,29.3,4.0,30.4,89,0.0,87,1000,0.8,1.0,140,112
2024-06-19 08:00:00,2024-06-19T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,1917.8,41.1,15.3,27.3,19.2,7.5,31.5,83,0.0,77,1000,1.3,1.0,170,296
2024-06-19 09:00:00,2024-06-19T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,1109.9,39.3,26.6,23.8,20.2,4.0,32.7,76,0.0,66,1000,2.1,1.0,200,522
2024-06-19 10:00:00,2024-06-19T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,663.7,30.4,26.5,23.3,17.2,4.0,33.8,71,0.0,56,1000,2.9,1.0,230,719
2024-06-19 11:00:00,2024-06-19T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,819.0,25.6,26.7,31.2,18.2,4.0,34.8,65,0.0,45,1000,3.5,1.66,185,869
2024-06-19 12:00:00,2024-06-19T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,397.3,21.9,26.7,12.0,10.1,4.0,35.8,59,0.0,35,999,3.8,2.33,135,937
2024-06-19 13:00:00,2024-06-19T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,231.4,12.9,4.4,10.0,9.1,11.0,36.8,54,0.0,25,999,3.6,3.0,90,924
2024-06-19 14:00:00,2024-06-19T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,622.0,40.0,26.6,22.0,12.1,4.0,36.9,54,0.0,25,998,2.8,2.33,120,828
2024-06-19 15:00:00,2024-06-19T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,53,246.0,22.1,15.5,11.8,8.1,7.5,36.9,54,0.0,25,997,2.0,1.66,150,678
2024-06-19 16:00:00,2024-06-19T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,326.8,28.5,26.6,13.4,9.1,4.0,37.0,54,0.0,25,996,1.3,1.0,180,489
2024-06-19 17:00:00,2024-06-19T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,403.1,27.6,26.6,14.0,9.1,4.0,35.9,57,0.0,25,997,0.8,1.66,165,281
2024-06-19 18:00:00,2024-06-19T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,844.0,30.1,26.7,22.1,20.2,4.0,34.7,60,4.25,25,997,0.6,2.33,155,72
2024-06-19 19:00:00,2024-06-19T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,2031.0,50.7,105.0,39.0,25.3,11.0,33.6,63,2.25,25,997,0.0,3.0,140,0
2024-06-19 20:00:00,2024-06-19T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,530.0,63.5,26.4,76.5,37.4,7.5,31.9,70,6.5,41,998,0.0,2.33,140,0
2024-06-19 21:00:00,2024-06-19T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,105,1294.6,16.6,18.2,57.9,45.5,16.7,30.3,79,5.0,58,999,0.0,1.66,140,0
2024-06-19 22:00:00,2024-06-19T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,1704.6,35.4,26.6,21.0,10.1,4.0,28.6,88,3.25,75,1001,0.0,1.0,140,0
2024-06-19 23:00:00,2024-06-19T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,1328.1,44.9,26.6,22.9,13.1,4.0,28.6,89,1.25,62,1000,0.0,0.66,142,0
2024-06-20 00:00:00,2024-06-19T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,1854.8,31.8,15.0,19.8,17.2,7.5,28.6,89,0.75,50,1000,0.0,0.33,146,0
2024-06-20 01:00:00,2024-06-19T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,2258.8,40.2,4.4,12.2,11.1,11.0,28.6,90,0.5,37,1000,0.0,2.4,144,0
2024-06-20 02:00:00,2024-06-19T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,463.0,33.0,18.1,35.0,14.2,4.0,28.7,89,0.25,41,1000,0.0,2.0,142,0
2024-06-20 03:00:00,2024-06-19T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,10.0,8.0,4.4,30.1,23.3,11.0,28.8,88,0.0,45,999,0.0,2.0,148,0
2024-06-20 04:00:00,2024-06-19T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,1439.9,42.3,15.3,20.8,17.2,7.5,28.9,88,0.0,50,999,0.0,1.6,158,0
2024-06-20 05:00:00,2024-06-19T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,1219.1,44.0,16.8,26.2,18.2,7.5,29.1,88,0.0,58,999,0.0,0.66,148,0
2024-06-20 06:00:00,2024-06-19T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,1676.3,43.0,26.5,25.8,18.2,4.0,29.2,88,0.0,66,1000,0.6,1.33,152,70
2024-06-20 07:00:00,2024-06-20T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,1836.7,33.4,17.6,43.2,24.3,7.5,29.4,88,0.0,75,1000,0.8,2.0,140,184
2024-06-20 08:00:00,2024-06-20T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,2309.6,18.6,3.6,21.8,21.2,11.0,30.8,84,0.0,58,1000,1.3,1.66,140,422
2024-06-20 09:00:00,2024-06-20T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,875.0,23.5,15.0,56.0,44.5,7.5,32.2,79,0.0,41,1000,2.1,1.33,140,653
2024-06-20 10:00:00,2024-06-20T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,626.1,28.3,23.5,34.9,24.3,7.5,33.6,76,0.0,25,1001,3.1,1.0,140,822
2024-06-20 11:00:00,2024-06-20T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,1186.2,29.1,26.6,45.2,29.3,4.0,33.6,76,0.0,25,1001,3.5,1.0,140,913
2024-06-20 12:00:00,2024-06-20T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,671.9,28.1,26.5,23.6,17.2,4.0,33.6,76,0.0,25,1001,3.7,1.0,140,943
2024-06-20 13:00:00,2024-06-20T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,537.9,28.1,26.6,24.4,19.2,4.0,33.6,76,0.0,25,1001,3.6,1.0,140,910
2024-06-20 14:00:00,2024-06-20T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,527.6,27.3,26.6,46.3,36.4,4.0,34.2,70,0.0,25,1000,2.8,1.0,155,819
2024-06-20 15:00:00,2024-06-20T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,681.0,37.0,26.6,45.5,29.3,4.0,34.8,66,0.0,25,999,2.0,1.0,165,674
2024-06-20 16:00:00,2024-06-20T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,507.0,25.5,26.6,28.8,19.2,4.0,35.4,61,0.5,25,998,1.3,1.0,180,488
2024-06-20 17:00:00,2024-06-20T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,577.7,29.6,26.5,29.6,22.3,4.0,34.9,61,0.0,25,998,0.8,1.0,165,281
2024-06-20 18:00:00,2024-06-20T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,890.3,26.8,26.5,27.1,18.2,4.0,34.3,62,0.0,25,998,0.7,1.0,155,82
2024-06-20 19:00:00,2024-06-20T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,2127.4,44.7,26.7,26.0,23.3,4.0,33.8,62,0.0,25,999,0.0,1.0,140,0
2024-06-20 20:00:00,2024-06-20T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,2649.0,34.3,22.9,24.2,21.2,5.2,33.3,65,0.0,35,999,0.0,1.0,140,0
2024-06-20 21:00:00,2024-06-20T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,489.5,21.0,15.8,57.6,41.5,7.5,32.8,67,0.0,45,999,0.0,1.0,140,0
2024-06-20 22:00:00,2024-06-20T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,1072.6,31.8,15.5,31.9,26.3,7.5,32.3,70,0.0,56,999,0.0,1.0,140,0
2024-06-20 23:00:00,2024-06-20T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,1933.8,33.4,17.2,128.1,94.1,7.5,31.8,73,0.0,66,1000,0.0,1.0,140,0
2024-06-21 00:00:00,2024-06-20T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,125,2199.1,40.1,26.5,35.4,29.3,4.0,31.3,76,0.0,77,1000,0.0,1.0,140,0
2024-06-21 01:00:00,2024-06-20T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,97,2290.1,41.3,26.6,31.9,22.3,4.0,30.8,79,0.0,87,1000,0.0,1.0,140,0
2024-06-21 02:00:00,2024-06-20T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,1913.6,41.7,29.1,27.3,17.2,4.0,30.7,82,0.0,91,1000,0.0,0.66,140,0
