index,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed,HolidayName,IsHoliday,Accumulated Hours of Rain
19172,504.0,23.0,31.4,100.0,69.5,32.65,23,0.0,1009.0,90.0,19.0,0.0,2.0,Ngày thường,False,0
19173,302.0,19.5,31.4,85.0,44.5,30.85,64,0.0,1008.0,91.0,18.9,0.0,2.0,Ngày thường,False,0
19174,302.0,19.5,31.4,85.0,44.5,29.0,38,0.0,1009.0,91.0,19.2,0.0,2.0,Ngày thường,False,0
19175,302.0,23.0,29.2,93.0,62.5,29.85,61,0.0,1009.0,92.0,19.5,0.0,2.0,Ngày thường,False,0
19176,302.0,19.5,29.2,85.0,48.5,30.65,100,0.0,1010.0,93.0,19.8,1.0,2.0,Ngày thường,False,0
19177,140.1,6.5,73.0,33.0,22.0,31.5,100,0.0,1010.0,91.0,20.5,1.3,2.0,Ngày thường,False,0
19178,302.0,42.5,5.4,69.0,46.5,34.0,100,0.25,1010.0,89.0,21.2,1.7,2.0,Ngày thường,False,1
19179,857.2,36.5,6.5,41.0,31.8,31.5,100,0.0,1010.0,87.0,21.9,2.5,2.0,Ngày thường,False,0
19180,736.2,33.6,16.0,38.65,28.5,16.75,100,0.0,1009.0,85.0,22.8,3.3,1.66,Ngày thường,False,0
19181,1289.1,20.15,26.7,34.2,22.09,2.0,100,0.0,1008.0,82.0,23.7,3.4,1.33,Ngày thường,False,0
19182,738.8,30.25,26.6,30.4,25.57,2.0,100,0.0,1008.0,79.0,24.6,3.2,1.0,Ngày thường,False,0
19183,776.8,28.5,26.1,30.0,22.2,2.0,100,0.0,1007.0,80.0,24.2,2.5,0.66,Ngày thường,False,0
19184,939.0,25.65,26.7,39.0,27.75,2.0,100,0.0,1007.0,80.0,23.9,1.7,0.33,Ngày thường,False,0
19185,991.3,29.4,23.7,31.9,31.7,7.65,100,0.0,1006.0,80.0,23.5,1.1,4.0,Ngày thường,False,0
19186,1944.9,19.9,22.6,43.35,29.36,10.5,91,0.25,1006.0,83.0,23.3,1.0,4.0,Ngày thường,False,1
19187,3197.2,25.3,22.2,41.7,35.56,9.0,83,0.25,1006.0,86.0,23.2,1.3,4.0,Ngày thường,False,2
19188,1143.0,31.2,14.8,49.15,41.57,7.0,75,0.25,1006.0,89.0,23.0,0.0,4.0,Ngày thường,False,3
19189,1623.2,32.9,26.9,44.7,37.25,2.0,83,0.0,1006.0,90.0,22.9,0.0,0.66,Ngày thường,False,0
19190,1669.0,31.5,26.8,59.0,31.5,2.0,91,0.0,1007.0,92.0,22.9,0.0,1.33,Ngày thường,False,0
19191,733.2,30.5,17.3,53.0,38.1,2.0,100,0.0,1007.0,93.0,22.8,0.0,2.0,Ngày thường,False,0
19192,645.5,28.8,20.2,41.5,29.28,2.0,91,0.0,1007.0,93.0,22.6,0.0,1.33,Ngày thường,False,0
19193,711.5,27.0,21.3,70.25,47.0,2.0,83,0.0,1007.0,93.0,22.5,0.0,0.66,Ngày thường,False,0
19194,647.5,22.9,23.6,35.0,24.86,2.0,75,0.0,1007.0,93.0,22.3,0.0,2.8,Ngày thường,False,0
19195,691.7,24.0,21.4,34.85,25.43,1.5,79,0.25,1006.0,93.0,22.3,0.0,2.8,Ngày thường,False,1
19196,718.8,26.9,26.4,24.9,18.84,1.5,83,0.25,1006.0,93.0,22.3,0.0,2.8,Ngày thường,False,2
19197,270.5,8.75,17.3,56.5,43.0,1.5,87,0.0,1005.0,93.0,22.3,0.0,2.4,Ngày thường,False,0
19198,655.8,25.1,21.4,34.15,26.07,1.5,91,0.0,1006.0,93.0,22.6,0.0,0.33,Ngày thường,False,0
19199,746.4,30.9,20.9,34.25,24.5,1.5,95,0.0,1006.0,93.0,22.8,0.0,0.66,Ngày thường,False,0
19200,676.5,26.1,20.2,36.75,27.0,1.5,100,0.0,1007.0,92.0,23.1,0.7,1.0,Ngày thường,False,0
19201,784.2,33.4,16.8,32.35,24.72,17.75,95,0.0,1008.0,90.0,23.9,1.0,0.66,Ngày thường,False,0
19202,917.8,34.4,26.6,26.6,19.25,1.5,91,0.0,1008.0,88.0,24.6,1.8,0.33,Ngày thường,False,0
19203,882.2,36.8,17.1,32.7,24.43,17.75,87,0.0,1009.0,86.0,25.4,3.1,3.2,Ngày thường,False,0
19204,347.5,23.25,6.5,61.25,49.0,34.0,83,0.0,1008.0,80.0,26.7,4.3,1.0,Ngày thường,False,0
19205,1142.0,37.5,16.9,33.25,23.58,17.75,79,0.5,1007.0,74.0,28.0,6.0,2.0,Ngày thường,False,1
19206,1298.5,27.3,17.0,30.3,20.93,17.75,75,0.75,1006.0,69.0,29.3,5.1,3.0,Ngày thường,False,2
19207,1245.6,21.0,26.3,23.35,18.86,1.5,58,0.25,1005.0,69.0,29.3,5.4,3.0,Ngày thường,False,3
19208,1160.2,19.5,26.3,21.8,16.7,1.5,41,0.5,1005.0,69.0,29.3,3.4,3.0,Ngày thường,False,4
19209,1158.0,17.9,26.6,20.85,18.72,1.5,25,0.25,1004.0,70.0,29.3,2.4,3.0,Ngày thường,False,5
19210,245.0,3.5,113.0,20.0,19.16,32.5,25,0.5,1004.0,73.0,28.4,1.8,3.0,Ngày thường,False,6
19211,1946.8,16.25,26.0,19.1,15.28,1.5,25,0.5,1005.0,76.0,27.4,1.5,3.0,Ngày thường,False,7
19212,1072.0,26.85,26.4,18.0,14.92,1.5,25,0.0,1006.0,80.0,26.5,0.0,3.0,Ngày thường,False,0
19213,573.2,19.0,15.0,17.8,14.34,6.25,45,0.0,1006.0,83.0,26.0,0.0,2.66,Ngày thường,False,0
19214,567.4,21.5,26.3,20.85,15.25,1.5,66,0.0,1007.0,86.0,25.6,0.0,2.33,Ngày thường,False,0
19215,369.5,16.5,14.7,16.35,15.93,6.25,87,0.0,1008.0,89.0,25.1,0.0,2.0,Ngày thường,False,0
19216,224.0,3.5,47.0,13.5,13.5,32.0,89,0.25,1008.0,90.0,24.9,0.0,1.33,Ngày thường,False,1
19217,486.8,26.5,27.1,17.3,15.16,1.5,91,0.75,1008.0,91.0,24.7,0.0,0.66,Ngày thường,False,2
19218,452.4,21.15,26.4,19.2,15.5,1.5,93,1.0,1008.0,91.0,24.5,0.0,2.8,Ngày thường,False,3
19219,472.4,24.4,26.8,20.4,16.22,1.5,95,0.5,1007.0,91.0,24.5,0.0,0.33,Ngày thường,False,4
19220,438.0,24.75,26.3,20.3,15.0,1.5,97,0.0,1007.0,91.0,24.6,0.0,0.66,Ngày thường,False,0
19221,482.6,24.5,26.6,15.1,15.08,1.5,100,0.75,1007.0,91.0,24.6,0.0,1.0,Ngày thường,False,1
19222,504.6,29.25,26.5,18.35,15.43,1.5,91,1.0,1008.0,93.0,24.4,0.0,0.66,Ngày thường,False,2
19223,140.0,2.5,26.6,4.0,4.0,1.5,83,1.0,1009.0,94.0,24.2,0.0,0.33,Ngày thường,False,3
19224,654.3,35.65,26.4,18.9,15.4,1.5,75,1.0,1010.0,96.0,24.0,0.7,2.4,Ngày thường,False,4
19225,603.0,29.9,26.8,17.85,16.72,1.5,75,0.25,1010.0,96.0,24.3,1.1,0.33,Ngày thường,False,5
19226,698.2,32.15,26.7,20.9,18.16,1.5,75,0.0,1011.0,95.0,24.7,1.6,0.66,Ngày thường,False,0
19227,745.2,28.9,26.4,21.75,17.34,1.5,75,0.0,1012.0,95.0,25.0,2.4,1.0,Ngày thường,False,0
19228,935.8,24.4,26.3,21.25,18.43,1.5,83,0.0,1011.0,94.0,25.4,3.1,1.33,Ngày thường,False,0
19229,390.0,4.0,26.3,25.25,23.84,1.5,91,0.0,1010.0,92.0,25.8,3.8,1.66,Ngày thường,False,0
19230,2282.5,29.35,27.0,20.0,17.66,1.5,100,0.0,1009.0,91.0,26.2,4.7,2.0,Ngày thường,False,0
19231,1191.6,20.75,26.3,17.4,16.25,1.5,100,0.5,1009.0,88.0,26.5,5.7,2.33,Ngày thường,False,1
19232,1599.2,22.8,18.0,21.0,15.22,4.75,100,0.5,1008.0,86.0,26.7,2.8,2.66,Ngày thường,False,2
19233,1918.4,19.0,26.5,17.85,13.75,1.5,100,0.0,1007.0,84.0,27.0,2.5,3.0,Ngày thường,False,0
19234,2027.8,22.25,26.7,19.75,16.86,1.5,100,0.0,1008.0,83.0,26.6,2.0,3.0,Ngày thường,False,0
19235,341.0,3.5,26.7,33.0,27.66,1.5,100,0.0,1008.0,82.0,26.2,1.9,3.0,Ngày thường,False,0
19236,1141.0,34.5,26.4,27.9,26.08,1.5,100,0.0,1009.0,82.0,25.8,0.0,3.0,Ngày thường,False,0
19237,997.2,20.4,26.6,32.0,25.66,1.5,100,0.0,1009.0,84.0,25.6,0.0,2.33,Ngày thường,False,0
19238,651.8,20.0,26.8,22.4,18.0,1.5,100,0.0,1010.0,86.0,25.4,0.0,1.66,Ngày thường,False,0
19239,497.4,17.15,26.8,20.6,15.25,1.5,100,0.0,1011.0,89.0,25.2,0.0,1.0,Ngày thường,False,0
19240,458.0,18.65,26.4,19.2,15.75,1.5,100,0.0,1011.0,91.0,25.0,0.0,1.33,Ngày thường,False,0
19241,208.0,3.5,26.4,23.0,23.0,1.35,100,0.0,1010.0,92.0,24.9,0.0,1.66,Ngày thường,False,0
19242,615.8,28.15,26.3,17.3,14.5,1.5,100,0.0,1010.0,94.0,24.7,0.0,2.0,Ngày thường,False,0
19243,481.4,22.25,26.5,18.9,16.42,1.0,100,0.0,1010.0,94.0,24.7,0.0,1.33,Ngày thường,False,0
19244,388.0,23.75,26.3,16.0,16.0,1.0,100,0.0,1009.0,94.0,24.6,0.0,0.66,Ngày thường,False,0
19245,467.6,28.0,26.5,15.5,15.5,1.0,100,0.25,1009.0,94.0,24.6,0.0,2.4,Ngày thường,False,1
19246,448.4,32.15,26.7,15.0,15.0,1.0,100,0.0,1010.0,94.0,24.5,0.0,2.0,Ngày thường,False,0
19247,471.0,26.4,26.5,15.5,15.5,1.0,100,0.0,1011.0,94.0,24.4,0.0,2.4,Ngày thường,False,0
19248,186.0,2.5,26.7,19.75,18.5,1.0,100,0.0,1012.0,94.0,24.3,0.7,2.8,Ngày thường,False,0
19249,702.8,18.45,26.6,32.45,17.82,1.0,95,0.0,1012.0,91.0,25.1,1.0,0.33,Ngày thường,False,0
19250,1118.4,32.65,26.8,17.5,17.5,1.5,91,0.0,1013.0,88.0,25.8,1.7,0.66,Ngày thường,False,0
19251,975.0,34.65,26.4,16.3,16.3,1.0,87,0.0,1013.0,85.0,26.6,2.5,1.0,Ngày thường,False,0
19252,4984.8,26.6,24.8,16.35,13.28,4.25,83,0.0,1012.0,79.0,27.7,3.1,1.0,Ngày thường,False,0
19253,725.0,9.25,23.4,25.7,15.86,7.95,79,0.0,1012.0,72.0,28.8,3.9,1.0,Ngày thường,False,0
19254,4318.1,22.35,21.2,23.25,17.12,14.85,75,0.0,1011.0,67.0,29.9,3.2,1.0,Ngày thường,False,0
19255,5790.7,27.2,20.7,24.85,18.08,15.35,70,0.0,1010.0,67.0,29.9,2.5,1.66,Ngày thường,False,0
19256,1574.8,21.8,16.4,21.8,16.0,16.25,66,0.0,1009.0,68.0,30.0,3.0,2.33,Ngày thường,False,0
19257,950.8,13.25,16.5,19.9,13.58,17.5,62,0.0,1009.0,68.0,30.0,1.6,3.0,Ngày thường,False,0
19258,2060.6,17.4,26.7,13.2,11.2,1.0,62,0.5,1009.0,75.0,28.9,1.6,2.66,Ngày thường,False,1
19259,1983.5,27.7,16.6,22.35,17.57,17.5,62,0.5,1010.0,82.0,27.9,1.6,2.33,Ngày thường,False,2
19260,225.5,23.0,8.6,38.25,22.5,31.5,62,0.0,1010.0,90.0,26.8,0.0,2.0,Ngày thường,False,0
19261,1778.8,17.0,26.3,19.2,16.25,1.0,75,0.5,1011.0,92.0,26.6,0.0,2.0,Ngày thường,False,1
19262,1039.3,159.3,22.8,16.7,15.32,22.25,87,0.5,1012.0,93.0,26.4,0.0,2.0,Ngày thường,False,2
19263,692.2,15.9,20.3,15.1,14.66,25.0,100,0.5,1013.0,94.0,26.2,0.0,2.0,Ngày thường,False,3
19264,485.0,11.6,20.0,18.35,15.28,26.75,95,0.5,1013.0,95.0,25.9,0.0,2.0,Ngày thường,False,4
19265,713.4,10.4,14.5,16.85,16.07,21.85,91,0.75,1013.0,95.0,25.6,0.0,2.0,Ngày thường,False,5
19266,352.0,3.0,26.1,22.5,20.84,12.9,87,0.5,1013.0,96.0,25.3,0.0,2.0,Ngày thường,False,6
19267,2610.0,15.0,29.2,17.45,16.62,6.0,91,0.25,1013.0,95.0,25.1,0.0,1.66,Ngày thường,False,7
19268,2248.0,23.3,16.9,21.0,15.78,6.65,95,0.0,1013.0,95.0,24.9,0.0,1.33,Ngày thường,False,0
19269,1617.4,20.25,18.6,22.15,18.0,7.65,100,0.5,1013.0,94.0,24.7,0.0,1.0,Ngày thường,False,1
19270,781.2,15.8,22.3,17.0,15.57,12.0,75,0.5,1013.0,94.0,24.5,0.0,1.0,Ngày thường,False,2
19271,425.2,16.8,12.5,18.3,18.3,31.0,50,0.25,1014.0,94.0,24.4,0.6,1.0,Ngày thường,False,3
19272,428.0,5.5,26.5,24.0,22.5,1.5,25,0.0,1015.0,94.0,24.2,0.7,1.0,Ngày thường,False,0
19273,1743.3,31.4,22.3,25.75,21.66,17.0,29,0.0,1016.0,88.0,25.5,1.6,1.0,Ngày thường,False,0
19274,1995.6,27.35,13.6,28.65,21.78,16.15,33,0.0,1016.0,82.0,26.9,2.8,1.0,Ngày thường,False,0
19275,1668.9,27.6,16.7,24.2,17.44,17.35,37,0.0,1017.0,77.0,28.2,3.5,1.0,Ngày thường,False,0
19276,1217.4,19.35,18.3,21.2,14.56,22.35,50,0.0,1016.0,72.0,28.7,3.3,2.0,Ngày thường,False,0
19277,641.8,17.5,26.2,11.8,9.6,1.5,62,0.0,1015.0,67.0,29.3,3.6,3.0,Ngày thường,False,0
19278,181.0,23.0,16.2,31.15,17.5,37.0,75,0.0,1015.0,63.0,29.8,4.2,4.0,Ngày thường,False,0
19279,652.0,19.6,23.0,22.2,15.14,21.75,75,0.5,1014.0,64.0,29.5,3.0,3.66,Ngày thường,False,1
19280,462.5,59.8,27.9,36.55,26.07,28.65,75,0.5,1013.0,66.0,29.1,2.6,3.33,Ngày thường,False,2
19281,305.8,19.6,21.5,16.8,9.93,28.25,75,0.5,1012.0,67.0,28.8,1.7,3.0,Ngày thường,False,3
19282,451.0,19.9,19.9,16.55,10.43,27.0,50,1.0,1013.0,72.0,27.8,1.5,4.0,Ngày thường,False,4
19283,1113.0,14.65,26.6,14.6,11.5,1.5,28,1.0,1013.0,72.0,27.8,1.6,3.6,Ngày thường,False,5
19284,1809.8,19.65,26.6,17.35,14.86,1.5,37,0.5,1013.0,75.0,27.4,0.0,4.0,Ngày thường,False,6
19285,227.0,20.35,30.4,28.85,15.84,17.25,73,0.5,1013.0,78.0,27.0,0.0,4.0,Ngày thường,False,7
19286,1371.8,39.0,14.9,26.6,15.6,4.75,77,0.0,1014.0,84.0,25.9,0.0,4.0,Ngày thường,False,0
19287,705.0,29.5,16.6,30.65,20.57,6.0,82,0.0,1014.0,89.0,24.8,0.0,3.2,Ngày thường,False,0
19288,3234.6,23.25,21.3,32.2,21.86,7.35,99,0.0,1014.0,89.0,24.8,0.0,2.4,Ngày thường,False,0
19289,3873.3,18.1,19.3,29.35,22.22,4.5,100,0.0,1014.0,89.0,24.4,0.0,2.0,Ngày thường,False,0
19290,3291.3,19.85,18.3,36.2,25.5,6.65,87,0.25,1015.0,93.0,24.6,0.0,2.0,Ngày thường,False,1
19291,270.0,17.75,9.7,52.0,36.75,10.5,99,0.5,1015.0,91.0,24.1,0.0,2.4,Ngày thường,False,2
19292,2126.8,18.3,20.1,33.2,27.12,16.0,100,1.0,1015.0,89.0,24.1,0.0,2.8,Ngày thường,False,3
19293,2912.5,24.35,26.6,30.4,26.08,1.5,100,1.0,1015.0,89.0,24.1,0.0,3.2,Ngày thường,False,4
19294,3348.0,16.3,30.0,33.25,29.0,5.75,100,0.75,1015.0,89.0,24.4,0.0,3.6,Ngày thường,False,5
19295,3040.0,15.4,20.1,35.65,27.14,3.5,100,0.25,1015.0,91.0,24.4,0.6,4.0,Ngày thường,False,6
19296,2352.7,14.7,20.5,35.65,30.07,3.25,98,0.5,1015.0,91.0,24.4,0.7,3.6,Ngày thường,False,7
19297,1527.6,18.85,20.0,44.2,27.85,9.0,99,1.25,1015.0,87.0,24.8,1.1,3.6,Ngày thường,False,8
19298,476.0,5.0,20.1,33.75,31.84,10.5,100,0.0,1015.0,82.0,26.3,1.7,3.6,Ngày thường,False,0
19299,3606.0,19.0,20.1,31.5,24.84,16.5,87,0.0,1015.0,76.0,27.4,2.7,3.0,Ngày thường,False,0
19300,1528.7,14.15,20.4,33.25,22.05,13.5,83,1.25,1014.0,74.0,27.7,4.4,3.0,Ngày thường,False,1
19301,2369.3,12.1,33.5,24.2,19.38,13.5,79,0.5,1014.0,71.0,28.1,5.1,3.0,Ngày thường,False,2
19302,1086.0,12.65,27.0,21.0,16.0,1.5,75,0.5,1013.0,69.0,28.4,3.3,3.0,Ngày thường,False,3
19303,1422.0,9.5,24.1,21.3,17.0,10.25,79,0.0,1012.0,69.0,28.6,2.7,3.0,Ngày thường,False,0
19304,1797.0,3.5,24.7,26.5,24.0,22.5,83,0.0,1011.0,68.0,28.8,1.7,3.0,Ngày thường,False,0
19305,306.6,11.0,26.5,19.75,18.07,1.0,87,0.0,1010.0,68.0,29.0,1.3,3.0,Ngày thường,False,0
19306,860.5,11.25,26.7,31.65,20.07,1.5,66,0.0,1010.0,72.0,28.1,0.9,3.0,Ngày thường,False,0
19307,360.5,12.5,26.8,23.5,19.2,1.5,45,0.0,1011.0,77.0,27.3,0.7,3.0,Ngày thường,False,0
19308,411.8,10.65,26.4,22.2,18.75,1.5,25,0.0,1011.0,81.0,26.4,0.0,3.0,Ngày thường,False,0
19309,320.4,11.9,25.3,24.25,20.0,18.0,50,0.0,1012.0,83.0,26.1,0.0,2.33,Ngày thường,False,0
19310,1325.2,15.4,26.6,22.4,19.34,1.5,75,0.0,1012.0,84.0,25.9,0.0,1.66,Ngày thường,False,0
19311,137.0,4.0,21.0,26.25,23.66,19.65,100,0.0,1013.0,86.0,25.6,0.0,1.0,Ngày thường,False,0
19312,1304.0,14.0,18.9,16.4,13.84,20.5,99,0.0,1012.0,86.0,25.6,0.0,2.8,Ngày thường,False,0
19313,1319.3,11.8,21.3,21.95,17.5,23.25,99,0.0,1011.0,88.0,25.2,0.0,2.8,Ngày thường,False,0
19314,2470.0,14.65,26.7,21.9,15.3,1.5,100,0.0,1010.0,88.0,25.2,0.0,2.8,Ngày thường,False,0
19315,199.3,12.15,26.8,20.3,17.0,1.5,100,0.0,1010.0,89.0,25.2,0.0,2.8,Ngày thường,False,0
19316,1830.0,12.3,22.3,20.5,17.25,8.75,100,0.0,1009.0,89.0,24.8,0.0,2.4,Ngày thường,False,0
19317,1153.5,11.3,22.0,31.25,25.0,8.5,100,1.25,1009.0,89.0,24.8,0.0,2.0,Ngày thường,False,1
19318,1630.7,10.9,19.6,22.95,19.12,12.0,100,0.5,1011.0,94.0,24.8,0.0,1.6,Ngày thường,False,2
19319,1618.0,10.6,19.5,22.2,20.0,18.0,100,1.0,1011.0,94.0,24.8,0.6,1.6,Ngày thường,False,3
19320,1197.3,11.1,20.0,22.8,18.14,22.5,94,1.25,1011.0,96.0,24.4,0.8,2.4,Ngày thường,False,4
19321,644.1,15.8,26.7,39.45,23.82,1.5,100,0.0,1011.0,94.0,24.4,1.0,2.8,Ngày thường,False,0
19322,7006.0,3.25,20.1,25.5,25.5,26.0,100,0.0,1012.0,84.0,26.3,1.7,2.4,Ngày thường,False,0
19323,3350.2,22.9,19.0,25.15,21.57,9.0,100,0.0,1012.0,82.0,27.0,2.5,2.0,Ngày thường,False,0
19324,2933.0,15.65,23.0,24.3,20.56,13.5,100,0.0,1011.0,82.0,27.0,3.2,1.2,Ngày thường,False,0
19325,1053.3,14.15,26.6,29.95,18.18,19.0,93,0.0,1010.0,77.0,28.1,4.0,0.8,Ngày thường,False,0
19326,1971.6,20.9,26.7,22.35,16.5,1.5,78,0.0,1009.0,77.0,28.5,4.8,0.4,Ngày thường,False,0
19327,2227.0,22.5,26.2,27.35,22.5,1.5,87,0.0,1008.0,74.0,28.9,3.3,0.4,Ngày thường,False,0
19328,127.0,3.5,15.0,39.5,34.5,19.5,57,0.0,1008.0,79.0,27.8,3.4,2.0,Ngày thường,False,0
19329,1321.8,23.75,26.6,23.0,21.14,1.5,80,0.25,1008.0,78.0,27.4,1.6,3.2,Ngày thường,False,1
19330,2682.8,31.0,26.1,23.4,20.5,1.5,52,0.75,1008.0,89.0,24.8,1.5,3.6,Ngày thường,False,2
19331,2507.4,27.65,26.6,28.0,25.22,1.5,55,0.0,1009.0,87.0,24.8,1.3,3.2,Ngày thường,False,0
19332,1821.2,24.2,21.5,28.65,22.64,10.25,80,0.25,1009.0,86.0,25.6,0.0,2.4,Ngày thường,False,1
19333,1966.7,18.0,19.0,29.7,26.44,15.5,94,0.75,1011.0,88.0,25.9,0.0,1.2,Ngày thường,False,2
19334,1470.5,16.9,20.5,31.8,28.88,20.5,90,1.0,1012.0,86.0,25.6,0.0,1.6,Ngày thường,False,3
19335,219.0,4.5,15.4,33.15,33.16,46.0,100,1.0,1012.0,91.0,24.4,0.0,1.2,Ngày thường,False,4
19336,864.0,22.35,26.6,25.75,22.3,1.5,100,1.75,1013.0,91.0,24.4,0.0,0.4,Ngày thường,False,5
19337,3344.8,13.6,22.1,27.3,22.5,4.75,100,1.0,1013.0,94.0,23.7,0.0,0.8,Ngày thường,False,6
19338,2378.0,13.0,28.1,24.55,19.94,1.5,99,0.0,1012.0,91.0,24.1,0.0,1.2,Ngày thường,False,0
19339,2367.7,14.5,23.5,22.45,17.57,5.25,99,0.0,1011.0,91.0,24.1,0.0,1.2,Ngày thường,False,0
19340,1127.0,13.9,19.8,24.65,20.44,11.0,85,0.0,1011.0,91.0,23.7,0.0,1.2,Ngày thường,False,0
19341,342.0,25.25,2.2,37.35,27.16,34.0,100,0.0,1010.0,93.0,23.3,0.0,1.6,Ngày thường,False,0
19342,620.0,28.0,20.1,22.5,20.72,13.0,95,0.0,1011.0,94.0,23.7,0.0,1.2,Ngày thường,False,0
19343,1682.3,24.1,23.0,16.25,16.25,5.75,97,0.0,1012.0,94.0,23.7,0.7,1.6,Ngày thường,False,0
19344,1846.4,16.9,28.6,24.5,19.92,1.0,100,0.0,1012.0,93.0,23.3,0.7,1.6,Ngày thường,False,0
19345,1001.1,18.4,24.2,33.9,21.14,3.0,100,0.0,1013.0,96.0,23.0,1.0,1.6,Ngày thường,False,0
19346,2395.2,26.0,22.7,28.6,23.36,6.75,100,0.0,1014.0,87.0,24.4,1.7,1.6,Ngày thường,False,0
19347,757.0,7.0,25.2,37.75,37.75,8.65,100,0.0,1014.0,89.0,24.1,2.5,2.0,Ngày thường,False,0
19348,5205.5,23.35,25.7,29.75,28.2,11.5,100,0.0,1014.0,91.0,23.3,3.2,2.8,Ngày thường,False,0
19349,2215.7,17.35,20.5,47.2,29.3,7.25,99,0.0,1013.0,87.0,24.1,3.5,3.2,Ngày thường,False,0
19350,3054.2,20.5,20.3,32.1,28.28,2.75,93,2.0,1012.0,89.0,23.3,3.7,2.8,Ngày thường,False,1
19351,2706.8,21.75,22.6,29.6,24.22,7.0,47,0.0,1010.0,85.0,23.7,5.6,1.6,Ngày thường,False,0
19352,1154.2,22.25,30.8,18.65,13.08,12.5,73,0.0,1009.0,83.0,23.7,2.8,1.2,Ngày thường,False,0
19353,590.9,10.25,3.6,20.85,13.86,11.0,98,0.0,1008.0,78.0,25.2,1.1,2.0,Ngày thường,False,0
19354,1163.7,24.6,20.7,22.5,15.72,14.5,78,0.0,1009.0,84.0,24.1,1.1,1.6,Ngày thường,False,0
19355,4000.0,19.5,22.0,19.15,16.4,13.0,86,0.0,1009.0,82.0,24.4,0.8,1.2,Ngày thường,False,0
19356,3330.3,20.25,25.3,18.15,16.4,2.0,90,0.0,1010.0,80.0,24.8,0.0,1.2,Ngày thường,False,0
19357,4230.3,18.15,18.3,24.4,20.16,6.0,75,0.0,1010.0,80.0,24.8,0.0,2.0,Ngày thường,False,0
19358,4701.0,16.25,22.1,23.0,17.7,1.75,59,0.5,1011.0,82.0,24.4,0.0,2.4,Ngày thường,False,1
19359,5505.5,13.8,21.5,27.25,22.93,4.15,38,0.0,1011.0,85.0,24.1,0.0,2.4,Ngày thường,False,0
19360,623.5,51.75,3.2,47.0,32.84,66.0,27,0.0,1011.0,89.0,23.3,0.0,2.4,Ngày thường,False,0
19361,5595.6,44.0,13.5,41.5,28.4,11.85,17,0.0,1011.0,91.0,23.0,0.0,2.4,Ngày thường,False,0
19362,4424.0,31.7,11.6,40.2,29.0,10.15,23,0.0,1010.0,93.0,22.6,0.0,2.0,Ngày thường,False,0
19363,3377.3,32.4,13.0,40.85,32.84,7.5,26,0.0,1010.0,96.0,22.2,0.0,2.0,Ngày thường,False,0
19364,3679.2,21.9,21.0,32.1,24.08,0.75,35,0.0,1009.0,96.0,22.2,0.0,2.0,Ngày thường,False,0
19365,3292.2,33.7,17.6,43.2,30.57,6.65,33,0.0,1009.0,96.0,22.2,0.0,2.0,Ngày thường,False,0
19366,543.0,3.0,39.0,32.0,32.0,30.5,95,0.0,1010.0,93.0,22.6,0.0,2.0,Ngày thường,False,0
19367,3306.0,46.5,17.3,41.7,28.1,5.85,85,0.0,1010.0,96.0,22.2,0.8,2.4,Ngày thường,False,0
19368,3450.3,30.8,25.0,42.45,33.22,5.85,92,0.0,1011.0,91.0,23.0,0.8,2.0,Ngày thường,False,0
19369,2701.3,25.6,12.9,50.8,33.84,7.5,89,0.0,1012.0,91.0,23.0,1.3,1.6,Ngày thường,False,0
19370,7242.2,29.1,17.6,36.8,28.57,0.75,100,0.5,1012.0,84.0,25.2,1.7,1.6,Ngày thường,False,1
19371,4838.3,40.5,14.5,43.3,33.56,5.85,100,0.0,1011.0,82.0,26.3,2.5,1.6,Ngày thường,False,0
19372,2397.0,20.95,10.0,42.8,26.62,8.0,100,0.0,1010.0,80.0,26.7,3.2,2.4,Ngày thường,False,0
19373,1195.0,33.9,23.8,34.25,22.84,1.5,100,0.25,1009.0,72.0,28.5,3.5,2.4,Ngày thường,False,1
19374,5061.5,32.9,20.0,33.35,24.57,0.75,96,0.25,1008.0,72.0,28.9,3.5,2.0,Ngày thường,False,2
19375,4289.4,24.15,26.4,33.25,23.62,3.5,38,0.0,1006.0,70.0,29.3,6.1,2.4,Ngày thường,False,0
19376,4369.8,17.3,23.7,25.4,19.84,10.75,23,0.0,1005.0,69.0,30.0,4.8,2.8,Ngày thường,False,0
19377,719.3,13.9,15.3,25.6,16.56,6.25,62,0.0,1005.0,71.0,30.0,2.0,2.8,Ngày thường,False,0
19378,1475.5,22.3,30.6,27.15,18.64,1.5,41,0.0,1005.0,80.0,27.8,1.6,1.6,Ngày thường,False,0
19379,306.0,10.75,29.2,37.35,24.84,9.15,40,0.0,1005.0,80.0,27.8,1.5,2.4,Ngày thường,False,0
19380,764.8,24.1,25.5,34.4,23.16,17.5,28,0.0,1005.0,84.0,27.4,0.0,3.2,Ngày thường,False,0
19381,678.7,23.4,22.1,35.95,25.06,24.5,14,0.0,1006.0,86.0,27.0,0.0,3.6,Ngày thường,False,0
19382,776.2,24.7,25.0,35.15,27.43,1.5,8,0.0,1007.0,92.0,25.9,0.0,3.2,Ngày thường,False,0
19383,660.6,23.15,26.8,31.1,23.5,1.5,11,0.0,1008.0,96.0,25.2,0.0,2.4,Ngày thường,False,0
